Unnamed: 0,task,model,temp,rep,original_response,pid,original_response_cleaned,response,invalid,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,category,SS,jump_cat,jump_SS,jump,originality,jump_profile
234,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,cheetah,9,cheetah,cheetah,,,7,1,leopard,leopard,9,1,0.850775182247162,0,0,0,,1
235,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,panda,9,panda,panda,,,5,1,cheetah,cheetah,10,6,0.796429753303528,1,1,1,,2
236,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,gorilla,9,gorilla,gorilla,,,7,1,panda,panda,11,4,0.829245090484619,1,0,0,,2
237,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,orangutan,9,orangutan,orangutan,,,9,1,gorilla,gorilla,12,9,0.840896308422089,1,0,0,,2
238,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,monkey,9,monkey,monkey,,,6,1,orangutan,orangutan,13,4,0.866105794906616,1,0,0,,2
239,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,chimpanzee,9,chimpanzee,chimpanzee,,,10,1,monkey,monkey,14,4,0.880310952663422,0,0,0,,2
240,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,baboon,9,baboon,baboon,,,6,1,chimpanzee,chimpanzee,15,4,0.845764219760895,0,0,0,,2
241,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,tiger shark,9,tiger shark,tiger shark,,,11,2,baboon,baboon,16,12,0.787210702896118,1,1,1,,3
242,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,great white shark,9,great white shark,great white shark,,,17,3,tiger shark,tiger shark,17,12,0.859801292419434,0,0,0,,3
243,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,polar bear,9,polar bear,polar bear,,,10,2,great white shark,great white shark,18,6,0.773476958274841,1,1,1,,4
244,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,4,walrus,9,walrus,walrus,,,6,1,polar bear,polar bear,19,9,0.835370540618897,1,0,0,,4
253,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,tiger,10,tiger,tiger,,,5,1,lion,lion,1,6,0.843052387237549,1,0,0,,0
254,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,elephant,10,elephant,elephant,,,8,1,tiger,tiger,2,9,0.818225085735321,1,0,0,,0
255,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,giraffe,10,giraffe,giraffe,,,7,1,elephant,elephant,3,14,0.850128412246704,1,0,0,,0
256,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,zebra,10,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.819354712963104,1,0,0,,0
257,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,hippopotamus,10,hippopotamus,hippopotamus,,,12,1,zebra,zebra,5,9,0.811991214752197,0,0,0,,0
258,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,rhinoceros,10,rhinoceros,rhinoceros,,,10,1,hippopotamus,hippopotamus,6,9,0.844672858715057,0,0,0,,0
259,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,leopard,10,leopard,leopard,,,7,1,rhinoceros,rhinoceros,7,1,0.831972360610962,1,0,0,,0
260,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,gorilla,10,gorilla,gorilla,,,7,1,leopard,leopard,8,4,0.861004769802094,1,0,0,,0
261,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,kangaroo,10,kangaroo,kangaroo,,,8,1,gorilla,gorilla,9,5,0.837585091590881,1,0,0,,0
262,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,cheetah,10,cheetah,cheetah,,,7,1,kangaroo,kangaroo,10,1,0.799214541912079,1,1,1,,1
263,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,panda,10,panda,panda,,,5,1,cheetah,cheetah,11,6,0.796429753303528,1,1,1,,2
264,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,polar bear,10,polar bear,polar bear,,,10,2,panda,panda,12,6,0.82874858379364,0,0,0,,2
265,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,brown bear,10,brown bear,brown bear,,,10,2,polar bear,polar bear,13,6,0.86056387424469,0,0,0,,2
266,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,tiger shark,10,tiger shark,tiger shark,,,11,2,brown bear,brown bear,14,12,0.742581367492676,1,1,1,,3
267,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,great white shark,10,great white shark,great white shark,,,17,3,tiger shark,tiger shark,15,12,0.859801292419434,0,0,0,,3
268,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,crocodile,10,crocodile,crocodile,,,9,1,great white shark,great white shark,16,7,0.800581693649292,1,0,0,,3
269,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,alligator,10,alligator,alligator,,,9,1,crocodile,crocodile,17,7,0.921541929244995,0,0,0,,3
270,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,snake,10,snake,snake,,,5,1,alligator,alligator,18,7,0.854504466056824,0,0,0,,3
271,1,mistralai/Mistral-7B-Instruct-v0.2,0.1,5,lizard,10,lizard,lizard,,,6,1,snake,snake,19,7,0.85610294342041,0,0,0,,3
280,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,giraffe,11,giraffe,giraffe,,,7,1,elephant,elephant,1,14,0.850128412246704,1,0,0,,0
281,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,zebra,11,zebra,zebra,,,5,1,giraffe,giraffe,2,9,0.819354712963104,1,0,0,,0
282,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,rhinoceros,11,rhinoceros,rhinoceros,,,10,1,zebra,zebra,3,9,0.827096879482269,0,0,0,,0
283,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,hippopotamus,11,hippopotamus,hippopotamus,,,12,1,rhinoceros,rhinoceros,4,9,0.844672858715057,0,0,0,,0
284,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,kangaroo,11,kangaroo,kangaroo,,,8,1,hippopotamus,hippopotamus,5,5,0.819636106491089,1,0,0,,0
285,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,tiger,11,tiger,tiger,,,5,1,kangaroo,kangaroo,6,6,0.797845721244812,1,1,1,,1
286,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,lion,11,lion,lion,,,4,1,tiger,tiger,7,1,0.843052387237549,1,0,0,,1
287,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,leopard,11,leopard,leopard,,,7,1,lion,lion,8,1,0.866910636425018,0,0,0,,1
288,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,cheetah,11,cheetah,cheetah,,,7,1,leopard,leopard,9,1,0.850775182247162,0,0,0,,1
289,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,hyena,11,hyena,hyena,,,5,1,cheetah,cheetah,10,9,0.85372531414032,1,0,0,,1
290,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,crocodile,11,crocodile,crocodile,,,9,1,hyena,hyena,11,7,0.836341023445129,1,0,0,,1
291,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,gorilla,11,gorilla,gorilla,,,7,1,crocodile,crocodile,12,4,0.860704064369202,1,0,0,,1
292,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,orangutan,11,orangutan,orangutan,,,9,1,gorilla,gorilla,13,9,0.840896308422089,1,0,0,,1
293,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,monkey,11,monkey,monkey,,,6,1,orangutan,orangutan,14,4,0.866105794906616,1,0,0,,1
294,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,panda,11,panda,panda,,,5,1,monkey,monkey,15,6,0.82554304599762,1,0,0,,1
295,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,tiger shark,11,tiger shark,tiger shark,,,11,2,panda,panda,16,12,0.792280972003937,1,1,1,,2
296,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,great white shark,11,great white shark,great white shark,,,17,3,tiger shark,tiger shark,17,12,0.859801292419434,0,0,0,,2
297,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,polar bear,11,polar bear,polar bear,,,10,2,great white shark,great white shark,18,6,0.773476958274841,1,1,1,,3
298,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,1,brown bear,11,brown bear,brown bear,,,10,2,polar bear,polar bear,19,6,0.86056387424469,0,0,0,,3
307,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,tiger,12,tiger,tiger,,,5,1,lion,lion,1,6,0.843052387237549,1,0,0,,0
308,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,elephant,12,elephant,elephant,,,8,1,tiger,tiger,2,9,0.818225085735321,1,0,0,,0
309,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,giraffe,12,giraffe,giraffe,,,7,1,elephant,elephant,3,14,0.850128412246704,1,0,0,,0
310,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,zebra,12,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.819354712963104,1,0,0,,0
311,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,rhinoceros,12,rhinoceros,rhinoceros,,,10,1,zebra,zebra,5,9,0.827096879482269,0,0,0,,0
312,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,hippopotamus,12,hippopotamus,hippopotamus,,,12,1,rhinoceros,rhinoceros,6,9,0.844672858715057,0,0,0,,0
313,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,crocodile,12,crocodile,crocodile,,,9,1,hippopotamus,hippopotamus,7,7,0.820300340652466,1,0,0,,0
314,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,kangaroo,12,kangaroo,kangaroo,,,8,1,crocodile,crocodile,8,5,0.85312807559967,1,0,0,,0
315,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,leopard,12,leopard,leopard,,,7,1,kangaroo,kangaroo,9,1,0.813011348247528,1,0,0,,0
316,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,gorilla,12,gorilla,gorilla,,,7,1,leopard,leopard,10,4,0.861004769802094,1,0,0,,0
317,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,camel,12,camel,camel,,,5,1,gorilla,gorilla,11,9,0.81889271736145,1,0,0,,0
318,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,panda,12,panda,panda,,,5,1,camel,camel,12,6,0.791058242321014,1,1,1,,1
319,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,polar bear,12,polar bear,polar bear,,,10,2,panda,panda,13,6,0.82874858379364,0,0,0,,1
320,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,brown bear,12,brown bear,brown bear,,,10,2,polar bear,polar bear,14,6,0.86056387424469,0,0,0,,1
321,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,tiger shark,12,tiger shark,tiger shark,,,11,2,brown bear,brown bear,15,12,0.742581367492676,1,1,1,,2
322,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,great white shark,12,great white shark,great white shark,,,17,3,tiger shark,tiger shark,16,12,0.859801292419434,0,0,0,,2
323,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,whale,12,whale,whale,,,5,1,great white shark,great white shark,17,12,0.804616689682007,0,0,0,,2
324,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,dolphin,12,dolphin,dolphin,,,7,1,whale,whale,18,12,0.881909549236298,0,0,0,,2
325,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,2,walrus,12,walrus,walrus,,,6,1,dolphin,dolphin,19,9,0.8211430311203,1,0,0,,2
333,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,giraffe,13,giraffe,giraffe,,,7,1,elephant,elephant,1,14,0.850128412246704,1,0,0,,0
334,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,zebra,13,zebra,zebra,,,5,1,giraffe,giraffe,2,9,0.819354712963104,1,0,0,,0
335,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,rhinoceros,13,rhinoceros,rhinoceros,,,10,1,zebra,zebra,3,9,0.827096879482269,0,0,0,,0
336,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,hippopotamus,13,hippopotamus,hippopotamus,,,12,1,rhinoceros,rhinoceros,4,9,0.844672858715057,0,0,0,,0
337,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,kangaroo,13,kangaroo,kangaroo,,,8,1,hippopotamus,hippopotamus,5,5,0.819636106491089,1,0,0,,0
338,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,tiger,13,tiger,tiger,,,5,1,kangaroo,kangaroo,6,6,0.797845721244812,1,1,1,,1
339,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,lion,13,lion,lion,,,4,1,tiger,tiger,7,1,0.843052387237549,1,0,0,,1
340,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,leopard,13,leopard,leopard,,,7,1,lion,lion,8,1,0.866910636425018,0,0,0,,1
341,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,cheetah,13,cheetah,cheetah,,,7,1,leopard,leopard,9,1,0.850775182247162,0,0,0,,1
342,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,panda,13,panda,panda,,,5,1,cheetah,cheetah,10,6,0.796429753303528,1,1,1,,2
343,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,gorilla,13,gorilla,gorilla,,,7,1,panda,panda,11,4,0.829245090484619,1,0,0,,2
344,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,orangutan,13,orangutan,orangutan,,,9,1,gorilla,gorilla,12,9,0.840896308422089,1,0,0,,2
345,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,chimpanzee,13,chimpanzee,chimpanzee,,,10,1,orangutan,orangutan,13,4,0.887570559978485,1,0,0,,2
346,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,baboon,13,baboon,baboon,,,6,1,chimpanzee,chimpanzee,14,4,0.845764219760895,0,0,0,,2
347,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,monkey,13,monkey,monkey,,,6,1,baboon,baboon,15,4,0.88852322101593,0,0,0,,2
348,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,tarsier,13,tarsier,tarsier,,,7,1,monkey,monkey,16,9,0.839952707290649,1,0,0,,2
349,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,sloth,13,sloth,sloth,,,5,1,tarsier,tarsier,17,9,0.810124039649963,0,0,0,,2
350,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,koala,13,koala,koala,,,5,1,sloth,sloth,18,5,0.800620079040527,1,0,0,,2
351,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,3,kangaroo rat,13,kangaroo rat,kangaroo rat,,,12,2,koala,koala,19,5,0.819009780883789,0,0,0,,2
360,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,giraffe,14,giraffe,giraffe,,,7,1,elephant,elephant,1,14,0.850128412246704,1,0,0,,0
361,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,zebra,14,zebra,zebra,,,5,1,giraffe,giraffe,2,9,0.819354712963104,1,0,0,,0
362,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,rhinoceros,14,rhinoceros,rhinoceros,,,10,1,zebra,zebra,3,9,0.827096879482269,0,0,0,,0
363,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,hippopotamus,14,hippopotamus,hippopotamus,,,12,1,rhinoceros,rhinoceros,4,9,0.844672858715057,0,0,0,,0
364,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,kangaroo,14,kangaroo,kangaroo,,,8,1,hippopotamus,hippopotamus,5,5,0.819636106491089,1,0,0,,0
365,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,tiger,14,tiger,tiger,,,5,1,kangaroo,kangaroo,6,6,0.797845721244812,1,1,1,,1
366,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,lion,14,lion,lion,,,4,1,tiger,tiger,7,1,0.843052387237549,1,0,0,,1
367,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,leopard,14,leopard,leopard,,,7,1,lion,lion,8,1,0.866910636425018,0,0,0,,1
368,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,cheetah,14,cheetah,cheetah,,,7,1,leopard,leopard,9,1,0.850775182247162,0,0,0,,1
369,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,hyena,14,hyena,hyena,,,5,1,cheetah,cheetah,10,9,0.85372531414032,1,0,0,,1
370,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,crocodile,14,crocodile,crocodile,,,9,1,hyena,hyena,11,7,0.836341023445129,1,0,0,,1
371,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,gorilla,14,gorilla,gorilla,,,7,1,crocodile,crocodile,12,4,0.860704064369202,1,0,0,,1
372,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,orangutan,14,orangutan,orangutan,,,9,1,gorilla,gorilla,13,9,0.840896308422089,1,0,0,,1
373,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,baboon,14,baboon,baboon,,,6,1,orangutan,orangutan,14,4,0.842430293560028,1,0,0,,1
374,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,monkey,14,monkey,monkey,,,6,1,baboon,baboon,15,4,0.88852322101593,0,0,0,,1
375,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,tiger shark,14,tiger shark,tiger shark,,,11,2,monkey,monkey,16,12,0.758276104927063,1,1,1,,2
376,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,great white shark,14,great white shark,great white shark,,,17,3,tiger shark,tiger shark,17,12,0.859801292419434,0,0,0,,2
377,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,polar bear,14,polar bear,polar bear,,,10,2,great white shark,great white shark,18,6,0.773476958274841,1,1,1,,3
378,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,4,walrus,14,walrus,walrus,,,6,1,polar bear,polar bear,19,9,0.835370540618897,1,0,0,,3
389,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,tiger,15,tiger,tiger,,,5,1,lion,lion,1,6,0.843052387237549,1,0,0,,0
390,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,elephant,15,elephant,elephant,,,8,1,tiger,tiger,2,9,0.818225085735321,1,0,0,,0
391,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,giraffe,15,giraffe,giraffe,,,7,1,elephant,elephant,3,14,0.850128412246704,1,0,0,,0
392,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,zebra,15,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.819354712963104,1,0,0,,0
393,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,rhinoceros,15,rhinoceros,rhinoceros,,,10,1,zebra,zebra,5,9,0.827096879482269,0,0,0,,0
394,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,hippopotamus,15,hippopotamus,hippopotamus,,,12,1,rhinoceros,rhinoceros,6,9,0.844672858715057,0,0,0,,0
395,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,crocodile,15,crocodile,crocodile,,,9,1,hippopotamus,hippopotamus,7,7,0.820300340652466,1,0,0,,0
396,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,kangaroo,15,kangaroo,kangaroo,,,8,1,crocodile,crocodile,8,5,0.85312807559967,1,0,0,,0
397,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,leopard,15,leopard,leopard,,,7,1,kangaroo,kangaroo,9,1,0.813011348247528,1,0,0,,0
398,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,gorilla,15,gorilla,gorilla,,,7,1,leopard,leopard,10,4,0.861004769802094,1,0,0,,0
399,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,camel,15,camel,camel,,,5,1,gorilla,gorilla,11,9,0.81889271736145,1,0,0,,0
400,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,panda,15,panda,panda,,,5,1,camel,camel,12,6,0.791058242321014,1,1,1,,1
401,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,tiger shark,15,tiger shark,tiger shark,,,11,2,panda,panda,13,12,0.792280972003937,1,1,1,,2
402,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,polar bear,15,polar bear,polar bear,,,10,2,tiger shark,tiger shark,14,6,0.764800548553467,1,1,1,,3
403,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,brown bear,15,brown bear,brown bear,,,10,2,polar bear,polar bear,15,6,0.86056387424469,0,0,0,,3
404,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,wolf,15,wolf,wolf,,,4,1,brown bear,brown bear,16,8,0.78416907787323,1,1,1,,4
405,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,cheetah,15,cheetah,cheetah,,,7,1,wolf,wolf,17,1,0.81600946187973,1,0,0,,4
406,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,hyena,15,hyena,hyena,,,5,1,cheetah,cheetah,18,9,0.85372531414032,1,0,0,,4
407,1,mistralai/Mistral-7B-Instruct-v0.2,0.2,5,monkey,15,monkey,monkey,,,6,1,hyena,hyena,19,4,0.83631181716919,1,0,0,,4
416,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,tiger,16,tiger,tiger,,,5,1,lion,lion,1,6,0.843052387237549,1,0,0,,0
417,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,elephant,16,elephant,elephant,,,8,1,tiger,tiger,2,9,0.818225085735321,1,0,0,,0
418,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,giraffe,16,giraffe,giraffe,,,7,1,elephant,elephant,3,14,0.850128412246704,1,0,0,,0
419,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,hippopotamus,16,hippopotamus,hippopotamus,,,12,1,giraffe,giraffe,4,9,0.828556776046753,1,0,0,,0
420,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,rhinoceros,16,rhinoceros,rhinoceros,,,10,1,hippopotamus,hippopotamus,5,9,0.844672858715057,0,0,0,,0
421,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,leopard,16,leopard,leopard,,,7,1,rhinoceros,rhinoceros,6,1,0.831972360610962,1,0,0,,0
422,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,zebra,16,zebra,zebra,,,5,1,leopard,leopard,7,9,0.816561341285706,1,0,0,,0
423,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,kangaroo,16,kangaroo,kangaroo,,,8,1,zebra,zebra,8,5,0.822592735290527,1,0,0,,0
424,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,panda,16,panda,panda,,,5,1,kangaroo,kangaroo,9,6,0.802277266979218,1,0,0,,0
425,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,gorilla,16,gorilla,gorilla,,,7,1,panda,panda,10,4,0.829245090484619,1,0,0,,0
426,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,monkey,16,monkey,monkey,,,6,1,gorilla,gorilla,11,4,0.854368686676025,0,0,0,,0
427,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,tiger shark,16,tiger shark,tiger shark,,,11,2,monkey,monkey,12,12,0.758276104927063,1,1,1,,1
428,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,great white shark,16,great white shark,great white shark,,,17,3,tiger shark,tiger shark,13,12,0.859801292419434,0,0,0,,1
429,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,whale,16,whale,whale,,,5,1,great white shark,great white shark,14,12,0.804616689682007,0,0,0,,1
430,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,dolphin,16,dolphin,dolphin,,,7,1,whale,whale,15,12,0.881909549236298,0,0,0,,1
431,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,polar bear,16,polar bear,polar bear,,,10,2,dolphin,dolphin,16,6,0.83890038728714,1,0,0,,1
432,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,penguin,16,penguin,penguin,,,7,1,polar bear,polar bear,17,9,0.842114448547363,1,0,0,,1
433,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,camel,16,camel,camel,,,5,1,penguin,penguin,18,9,0.795964360237122,0,1,0,,1
434,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,1,llama,16,llama,llama,,,5,1,camel,camel,19,9,0.863836288452148,0,0,0,,1
444,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,lion,17,lion,lion,,,4,1,tiger,tiger,1,1,0.843052387237549,1,0,0,,0
445,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,elephant,17,elephant,elephant,,,8,1,lion,lion,2,9,0.824311256408691,1,0,0,,0
446,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,giraffe,17,giraffe,giraffe,,,7,1,elephant,elephant,3,14,0.850128412246704,1,0,0,,0
447,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,zebra,17,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.819354712963104,1,0,0,,0
448,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,rhinoceros,17,rhinoceros,rhinoceros,,,10,1,zebra,zebra,5,9,0.827096879482269,0,0,0,,0
449,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,hippopotamus,17,hippopotamus,hippopotamus,,,12,1,rhinoceros,rhinoceros,6,9,0.844672858715057,0,0,0,,0
450,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,crocodile,17,crocodile,crocodile,,,9,1,hippopotamus,hippopotamus,7,7,0.820300340652466,1,0,0,,0
451,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,kangaroo,17,kangaroo,kangaroo,,,8,1,crocodile,crocodile,8,5,0.85312807559967,1,0,0,,0
452,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,leopard,17,leopard,leopard,,,7,1,kangaroo,kangaroo,9,1,0.813011348247528,1,0,0,,0
453,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,gorilla,17,gorilla,gorilla,,,7,1,leopard,leopard,10,4,0.861004769802094,1,0,0,,0
454,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,camel,17,camel,camel,,,5,1,gorilla,gorilla,11,9,0.81889271736145,1,0,0,,0
455,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,panda,17,panda,panda,,,5,1,camel,camel,12,6,0.791058242321014,1,1,1,,1
456,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,polar bear,17,polar bear,polar bear,,,10,2,panda,panda,13,6,0.82874858379364,0,0,0,,1
457,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,brown bear,17,brown bear,brown bear,,,10,2,polar bear,polar bear,14,6,0.86056387424469,0,0,0,,1
458,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,wolf,17,wolf,wolf,,,4,1,brown bear,brown bear,15,8,0.78416907787323,1,1,1,,2
459,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,hyena,17,hyena,hyena,,,5,1,wolf,wolf,16,9,0.839755237102509,1,0,0,,2
460,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,cheetah,17,cheetah,cheetah,,,7,1,hyena,hyena,17,1,0.85372531414032,1,0,0,,2
461,1,mistralai/Mistral-7B-Instruct-v0.2,0.3,2,monkey,17,monkey,monkey,,,6,1,cheetah,cheetah,18,4,0.819778740406036,1,0,0,,2
