,pid,task,starttime,endtime,original_response_Dutch,original_response,original_response_cleaned,response,invalid,response_len,response_num_words,order,RT
1123,2679,1,1612297669192,1612297675176,goudvis,goldfish,goldfish,goldfish,0.0,8,1,17,5.984
1124,2679,1,1612297675176,1612297680562,kangoeroe,kangaroo,kangaroo,kangaroo,0.0,8,1,18,5.386
1125,2679,1,1612297680562,1612297684305,meeuw,seagull,seagull,seagull,0.0,7,1,19,3.743
1179,2680,1,1612297723603,1612297726367,olifant,elephant,elephant,elephant,0.0,8,1,1,2.764
1180,2680,1,1612297726367,1612297728648,adelaar,eagle,eagle,eagle,0.0,5,1,2,2.281
1181,2680,1,1612297728648,1612297730819, vlinder,butterfly,butterfly,butterfly,0.0,9,1,3,2.171
1182,2680,1,1612297730819,1612297732554,mol,mol,mol,mole,0.0,4,1,4,1.735
1183,2680,1,1612297732554,1612297736702,kikker',frog',frog ,frog,0.0,4,1,5,4.148
1184,2680,1,1612297736702,1612297740111,merel,blackbird,blackbird,blackbird,0.0,9,1,6,3.409
1185,2680,1,1612297740111,1612297741959,walvis,whale,whale,whale,0.0,5,1,7,1.848
1186,2680,1,1612297741959,1612297743816,zeehond,seal,seal,seal,0.0,4,1,8,1.857
1187,2680,1,1612297743816,1612297746869,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,9,3.053
1188,2680,1,1612297746869,1612297748237,haai,shark,shark,shark,0.0,5,1,10,1.368
1189,2680,1,1612297748237,1612297753468, vogelspin,tarantula,tarantula,tarantula,0.0,9,1,11,5.231
1191,2680,1,1612297759110,1612297760153,bij,bee,bee,bee,0.0,3,1,12,1.043
1192,2680,1,1612297760153,1612297761203,mug,mosquito,mosquito,mosquito,0.0,8,1,13,1.05
1193,2680,1,1612297761203,1612297762300,vlieg,fly,fly,fly,0.0,3,1,14,1.097
1194,2680,1,1612297762300,1612297763823,wesp ,wasp,wasp,wasp,0.0,4,1,15,1.523
1195,2680,1,1612297763823,1612297768041,libele,dragonfly,dragonfly,dragonfly,0.0,9,1,16,4.218
1196,2680,1,1612297768041,1612297772520,beer,bear,bear,bear,0.0,4,1,17,4.479
1197,2680,1,1612297772520,1612297773788, wolf,Wolf,Wolf,wolf,0.0,4,1,18,1.268
1198,2680,1,1612297773788,1612297775261,vos,fox,fox,fox,0.0,3,1,19,1.473
1246,2681,1,1612297866961,1612297869569,konijn,rabbit,rabbit,rabbit,0.0,6,1,3,2.608
1319,2684,1,1612346855441,1612346856387,kat,cat,cat,cat,0.0,3,1,1,0.946
1320,2684,1,1612346856387,1612346857382,paard,horse,horse,horse,0.0,5,1,2,0.995
1321,2684,1,1612346857382,1612346859800,konijn,rabbit,rabbit,rabbit,0.0,6,1,3,2.418
1322,2684,1,1612346859800,1612346862013,schildpad,turtle,turtle,turtle,0.0,6,1,4,2.213
1323,2684,1,1612346862013,1612346864436,axlotl,axlotl,axlotl,axlotl,0.0,6,1,5,2.423
1324,2684,1,1612346864436,1612346870339,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,6,5.903
1325,2684,1,1612346870339,1612346872667,muis,mouse,mouse,mouse,0.0,5,1,7,2.328
1326,2684,1,1612346872667,1612346873663,rat,rat,rat,rat,0.0,3,1,8,0.996
1327,2684,1,1612346873663,1612346877627,duif,pigeon,pigeon,pigeon,0.0,6,1,9,3.964
1328,2684,1,1612346877627,1612346880728,meeuw,seagull,seagull,seagull,0.0,7,1,10,3.101
1329,2684,1,1612346880728,1612346882302,ekster,Magpie,Magpie,magpie,0.0,6,1,11,1.574
1330,2684,1,1612346882302,1612346890597,varken,pig,pig,pig,0.0,3,1,12,8.295
1331,2684,1,1612346890597,1612346891624,kip,chicken,chicken,chicken,0.0,7,1,13,1.027
1332,2684,1,1612346891624,1612346893680,koe,cow,cow,cow,0.0,3,1,14,2.056
1333,2684,1,1612346893680,1612346900688,mus,sparrow,sparrow,sparrow,0.0,7,1,15,7.008
1334,2684,1,1612346900688,1612346911975,eend,duck,duck,duck,0.0,4,1,16,11.287
1335,2684,1,1612346911975,1612346927473,alligator,alligator,alligator,alligator,0.0,9,1,17,15.498
1336,2684,1,1612346927473,1612346930536,slang,snake,snake,snake,0.0,5,1,18,3.063
1337,2684,1,1612346930536,1612346931193,aap,monkey,monkey,monkey,0.0,6,1,19,0.657
1391,2685,1,1612351796101,1612351798511,aap,monkey,monkey,monkey,0.0,6,1,1,2.41
1392,2685,1,1612351798511,1612351801138,muis,mouse,mouse,mouse,0.0,5,1,2,2.627
1393,2685,1,1612351801138,1612351802125,mier,ant,ant,ant,0.0,3,1,3,0.987
1394,2685,1,1612351802125,1612351807333,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,4,5.208
1395,2685,1,1612351807333,1612351808304,kat,cat,cat,cat,0.0,3,1,5,0.971
1396,2685,1,1612351808304,1612351810982,hond,dog,dog,dog,0.0,3,1,6,2.678
1397,2685,1,1612351810982,1612351812661,konijn,rabbit,rabbit,rabbit,0.0,6,1,7,1.679
1398,2685,1,1612351812661,1612351813642,kip,chicken,chicken,chicken,0.0,7,1,8,0.981
1399,2685,1,1612351813642,1612351815401,haan,rooster,rooster,rooster,0.0,7,1,9,1.759
1400,2685,1,1612351815401,1612351817379,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,10,1.978
1401,2685,1,1612351817379,1612351820417,haai,shark,shark,shark,0.0,5,1,11,3.038
1402,2685,1,1612351820417,1612351822310,walvis,whale,whale,whale,0.0,5,1,12,1.893
1403,2685,1,1612351822310,1612351824492,vogel,bird,bird,bird,0.0,4,1,13,2.182
1404,2685,1,1612351824492,1612351830044,krokodil,crocodile,crocodile,crocodile,0.0,9,1,14,5.552
1405,2685,1,1612351830044,1612351837720,panda,panda,panda,panda,0.0,5,1,15,7.676
1406,2685,1,1612351837720,1612351839320,uil,owl,owl,owl,0.0,3,1,16,1.6
1407,2685,1,1612351839320,1612351849032,papegaai,parrot,parrot,parrot,0.0,6,1,17,9.712
1408,2685,1,1612351849032,1612351852908,leeuw,lion,lion,lion,0.0,4,1,18,3.876
1409,2685,1,1612351852908,1612351855721,olifant,elephant,elephant,elephant,0.0,8,1,19,2.813
1473,2686,1,1612352189760,1612352191509,katten,cats,cats,cat,0.0,4,1,1,1.749
1474,2686,1,1612352191509,1612352193461,paarden,horses,horses,horse,0.0,6,1,2,1.952
1475,2686,1,1612352193461,1612352194662,koe,cow,cow,cow,0.0,3,1,3,1.201
1476,2686,1,1612352194662,1612352198253,schildpad,turtle,turtle,turtle,0.0,6,1,4,3.591
1477,2686,1,1612352198253,1612352201328,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,5,3.075
1478,2686,1,1612352201328,1612352202921,konijn,rabbit,rabbit,rabbit,0.0,6,1,6,1.593
1479,2686,1,1612352202921,1612352208055,vis,fish,fish,fish,0.0,4,1,7,5.134
1480,2686,1,1612352208055,1612352213870,ezel,donkey,donkey,donkey,0.0,6,1,8,5.815
1481,2686,1,1612352213870,1612352216152,kip,chicken,chicken,chicken,0.0,7,1,9,2.282
1482,2686,1,1612352216152,1612352218183,geit,goat,goat,goat,0.0,4,1,10,2.031
1483,2686,1,1612352218183,1612352221241,varken,pig,pig,pig,0.0,3,1,11,3.058
1484,2686,1,1612352221241,1612352225573,zeebra,zeebra,zeebra,zebra,0.0,6,1,12,4.332
1485,2686,1,1612352225573,1612352226714,leeuw,lion,lion,lion,0.0,4,1,13,1.141
1486,2686,1,1612352226714,1612352228355,olifant,elephant,elephant,elephant,0.0,8,1,14,1.641
1487,2686,1,1612352228355,1612352234524,giraf,giraffe,giraffe,giraffe,0.0,7,1,15,6.169
1488,2686,1,1612352234524,1612352245361,coala,coala,coala,koala,0.0,5,1,16,10.837
1489,2686,1,1612352245361,1612352258596,hamster,hamster,hamster,hamster,0.0,7,1,17,13.235
1490,2686,1,1612352258596,1612352266278,vos,fox,fox,fox,0.0,3,1,18,7.682
1491,2686,1,1612352266278,1612352273449,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,19,7.171
1517,2687,1,1612353050048,1612353051295,hond,dog,dog,dog,0.0,3,1,1,1.247
1518,2687,1,1612353051295,1612353052858,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,2,1.563
1519,2687,1,1612353052858,1612353054138,paard,horse,horse,horse,0.0,5,1,3,1.28
1520,2687,1,1612353054138,1612353055180,kip,chicken,chicken,chicken,0.0,7,1,4,1.042
1521,2687,1,1612353055180,1612353058252,koe,cow,cow,cow,0.0,3,1,5,3.072
1522,2687,1,1612353058252,1612353061257,kameel,camel,camel,camel,0.0,5,1,6,3.005
1523,2687,1,1612353061257,1612353075052,paard,horse,horse,horse,0.0,5,1,7,13.795
1524,2687,1,1612353075052,1612353076790,leeuw,lion,lion,lion,0.0,4,1,8,1.738
1525,2687,1,1612353076790,1612353079960,giraffe,giraffe,giraffe,giraffe,0.0,7,1,9,3.17
1526,2687,1,1612353079960,1612353084237,leguaan,iguana,iguana,iguana,0.0,6,1,10,4.277
1527,2687,1,1612353084237,1612353093781,bizon,bison,bison,bison,0.0,5,1,11,9.544
1528,2687,1,1612353093781,1612353098111,geit,goat,goat,goat,0.0,4,1,12,4.33
1529,2687,1,1612353098111,1612353099632,schaap,sheep,sheep,sheep,0.0,5,1,13,1.521
1530,2687,1,1612353099632,1612353105075,varken,pig,pig,pig,0.0,3,1,14,5.443
1531,2687,1,1612353105075,1612353109932,konijn,rabbit,rabbit,rabbit,0.0,6,1,15,4.857
1532,2687,1,1612353111225,1612353112143,vos,fox,fox,fox,0.0,3,1,16,0.918
1533,2687,1,1612353112143,1612353115776,haas,hare,hare,hare,0.0,4,1,17,3.633
1534,2687,1,1612353115776,1612353116958,hert,deer,deer,deer,0.0,4,1,18,1.182
1535,2687,1,1612353116958,1612353119581,vogel,bird,bird,bird,0.0,4,1,19,2.623
1587,2689,1,1612358302562,1612358305583,Giraffe,Giraffe,Giraffe,giraffe,0.0,7,1,1,3.021
1588,2689,1,1612358305583,1612358307061,Kikker,Frog,Frog,frog,0.0,4,1,2,1.478
1589,2689,1,1612358307061,1612358309888,Libelle,Dragonfly,Dragonfly,dragonfly,0.0,9,1,3,2.827
1590,2689,1,1612358309888,1612358311706,Konijn,Rabbit,Rabbit,rabbit,0.0,6,1,4,1.818
1591,2689,1,1612358311706,1612358312529,Kat,Cat,Cat,cat,0.0,3,1,5,0.823
1592,2689,1,1612358312529,1612358313792,Hond,Dog,Dog,dog,0.0,3,1,6,1.263
1593,2689,1,1612358313792,1612358315186,Varken,Pig,Pig,pig,0.0,3,1,7,1.394
1594,2689,1,1612358315186,1612358316032,Koe,Cow,Cow,cow,0.0,3,1,8,0.846
1595,2689,1,1612358316032,1612358318307,Leeuw,Lion,Lion,lion,0.0,4,1,9,2.275
1596,2689,1,1612358318307,1612358321162,Tijger,Tiger,Tiger,tiger,0.0,5,1,10,2.855
1597,2689,1,1612358321162,1612358322741,Poema,Cougar,Cougar,cougar,0.0,6,1,11,1.579
1598,2689,1,1612358322741,1612358324289,Cheeta,Cheetah,Cheetah,cheetah,0.0,7,1,12,1.548
1599,2689,1,1612358324289,1612358326925,Neushoorn,Rhino,Rhino,rhino,0.0,5,1,13,2.636
1600,2689,1,1612358326925,1612358331026,Slang,Snake,Snake,snake,0.0,5,1,14,4.101
1601,2689,1,1612358331026,1612358331997,Spin,Spider,Spider,spider,0.0,6,1,15,0.971
1602,2689,1,1612358331997,1612358334228,Lieveheersbeestje,Ladybird,Ladybird,ladybird,0.0,8,1,16,2.231
1603,2689,1,1612358334228,1612358337354,Kever,Beetle,Beetle,beetle,0.0,6,1,17,3.126
1604,2689,1,1612358337354,1612358339422,Pissebed,Woodlouse,Woodlouse,woodlice,0.0,9,1,18,2.068
1605,2689,1,1612358339422,1612358341769,Wolf,Wolf,Wolf,wolf,0.0,4,1,19,2.347
1696,2690,1,1612358455454,1612358460218,vis,fish,fish,fish,0.0,4,1,1,4.764
1697,2690,1,1612358460218,1612358468574,Kikker,Frog,Frog,frog,0.0,4,1,2,8.356
1698,2690,1,1612358468574,1612358470667,geit,goat,goat,goat,0.0,4,1,3,2.093
1699,2690,1,1612358470667,1612358474604,leguan,iguana,iguana,iguana,0.0,6,1,4,3.937
1700,2690,1,1612358474604,1612358477842,brulaap,howler monkey,howler monkey,howler monkey,0.0,13,2,5,3.238
1701,2690,1,1612358477842,1612358481288,doodskopaap,squirrel monkey,squirrel monkey,squirrel monkey,0.0,15,2,6,3.446
1702,2690,1,1612358481288,1612358487678,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,7,6.39
1703,2690,1,1612358487678,1612358490753,kat,cat,cat,cat,0.0,3,1,8,3.075
1704,2690,1,1612358490753,1612358492535,hond,dog,dog,dog,0.0,3,1,9,1.782
1705,2690,1,1612358492535,1612358496621,konijn,rabbit,rabbit,rabbit,0.0,6,1,10,4.086
1706,2690,1,1612358496621,1612358499950,hamster,hamster,hamster,hamster,0.0,7,1,11,3.329
1707,2690,1,1612358499950,1612358502900,rat,rat,rat,rat,0.0,3,1,12,2.95
1708,2690,1,1612358502900,1612358505484,muis,mouse,mouse,mouse,0.0,5,1,13,2.584
1709,2690,1,1612358505484,1612358507312,leeuw,lion,lion,lion,0.0,4,1,14,1.828
1710,2690,1,1612358507312,1612358512287,zilvervisje,silverfish,silverfish,silverfish,0.0,10,1,15,4.975
1711,2690,1,1612358512287,1612358515654,vvogel,vvogel,vvogel,bird,0.0,4,1,16,3.367
1712,2690,1,1612358515654,1612358518810,papegaai,parrot,parrot,parrot,0.0,6,1,17,3.156
1713,2690,1,1612358518810,1612358526233,beer,bear,bear,bear,0.0,4,1,18,7.423
1714,2690,1,1612358526233,1612358535986,drommedaris,drommedary,drommedary,dromedary,0.0,10,1,19,9.753
1821,2692,1,1612361380468,1612361388275,", katten,",", cats,", cats ,cat,0.0,6,1,1,7.807
1822,2692,1,1612361388275,1612361396099,vissen,fishing,fishing,fish,0.0,7,1,2,7.824
1824,2692,1,1612361402463,1612361408887,"paard,","horse,",horse ,horse,0.0,6,1,4,6.424
1825,2692,1,1612361408887,1612361412572,nijlpaard,hippopotamus,hippopotamus,hippopotamus,0.0,12,1,5,3.685
1826,2692,1,1612361412572,1612361416144,krokodil,crocodile,crocodile,crocodile,0.0,9,1,6,3.572
1827,2692,1,1612361416144,1612361418259,aap,monkey,monkey,monkey,0.0,6,1,7,2.115
1828,2692,1,1612361418259,1612361422102,giraffe,giraffe,giraffe,giraffe,0.0,7,1,8,3.843
1829,2692,1,1612361422102,1612361424434,zebra,zebra,zebra,zebra,0.0,5,1,9,2.332
1830,2692,1,1612361424434,1612361426339,leeuw,lion,lion,lion,0.0,4,1,10,1.905
1831,2692,1,1612361426339,1612361427971,tijger,Tiger,Tiger,tiger,0.0,5,1,11,1.632
1832,2692,1,1612361427971,1612361434559,wolf,Wolf,Wolf,wolf,0.0,4,1,12,6.588
1833,2692,1,1612361434559,1612361438147,schildpad,turtle,turtle,turtle,0.0,6,1,13,3.588
1834,2692,1,1612361438147,1612361439286,pad,path,path,toad,0.0,4,1,14,1.139
1835,2692,1,1612361439286,1612361440728,kikker,frog,frog,frog,0.0,4,1,15,1.442
1860,2693,1,1612361937750,1612361938809,kat,cat,cat,cat,0.0,3,1,1,1.059
1861,2693,1,1612361938809,1612361943078,duif,pigeon,pigeon,pigeon,0.0,6,1,2,4.269
1862,2693,1,1612361943078,1612361947459,vogel,bird,bird,bird,0.0,4,1,3,4.381
1863,2693,1,1612361947459,1612361949432,leuw,lion,lion,lion,0.0,4,1,4,1.973
1864,2693,1,1612361949432,1612361950529,paard,horse,horse,horse,0.0,5,1,5,1.097
1865,2693,1,1612361950529,1612361954317,varken,pig,pig,pig,0.0,3,1,6,3.788
1866,2693,1,1612361954317,1612361955382,koe,cow,cow,cow,0.0,3,1,7,1.065
1867,2693,1,1612361955382,1612361956798,kip,chicken,chicken,chicken,0.0,7,1,8,1.416
1868,2693,1,1612361956798,1612361958226,eend,duck,duck,duck,0.0,4,1,9,1.428
1869,2693,1,1612361958226,1612361966070,leeuw,lion,lion,lion,0.0,4,1,10,7.844
1870,2693,1,1612361966070,1612361969070,luipaard,leopard,leopard,leopard,0.0,7,1,11,3.0
1871,2693,1,1612361969070,1612361971298,zeehond,seal,seal,seal,0.0,4,1,12,2.228
1872,2693,1,1612361971298,1612361984921,capibara,capybara,capybara,capybara,0.0,8,1,13,13.623
1873,2693,1,1612361984921,1612361990875,worm,worm,worm,worm,0.0,4,1,14,5.954
1874,2693,1,1612361990875,1612361994807,meeuw,seagull,seagull,seagull,0.0,7,1,15,3.932
1875,2693,1,1612361994807,1612362002050,ezel,donkey,donkey,donkey,0.0,6,1,16,7.243
1876,2693,1,1612362002050,1612362008429,zalm,salmon,salmon,salmon,0.0,6,1,17,6.379
1877,2693,1,1612362008429,1612362010853,kikker,frog,frog,frog,0.0,4,1,18,2.424
1878,2693,1,1612362010853,1612362011736,pad,path,path,toad,0.0,4,1,19,0.883
1939,2694,1,1612362093758,1612362096276,konijn,rabbit,rabbit,rabbit,0.0,6,1,1,2.518
1940,2694,1,1612362096276,1612362096992,kat,cat,cat,cat,0.0,3,1,2,0.716
1941,2694,1,1612362096992,1612362098098,hond,dog,dog,dog,0.0,3,1,3,1.106
1942,2694,1,1612362098098,1612362102298,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,4,4.2
1943,2694,1,1612362102298,1612362105590,stokstaartje,meerkat,meerkat,meerkat,0.0,7,1,5,3.292
1944,2694,1,1612362105590,1612362107126,kwal,jellyfish,jellyfish,jellyfish,0.0,9,1,6,1.536
1945,2694,1,1612362107126,1612362109097,zeehond,seal,seal,seal,0.0,4,1,7,1.971
1946,2694,1,1612362109097,1612362111662,zeepaardje,sea ​​Horse,sea Horse,sea horse,0.0,9,2,8,2.565
1947,2694,1,1612362111662,1612362116991,goudvis,goldfish,goldfish,goldfish,0.0,8,1,9,5.329
1948,2694,1,1612362116991,1612362119631,krab,crab,crab,crab,0.0,4,1,10,2.64
1949,2694,1,1612362119631,1612362122746,slak,snail,snail,snail,0.0,5,1,11,3.115
1950,2694,1,1612362122746,1612362132270,muis,mouse,mouse,mouse,0.0,5,1,12,9.524
1951,2694,1,1612362132270,1612362132966,rat,rat,rat,rat,0.0,3,1,13,0.696
1952,2694,1,1612362132966,1612362139224,gerrebil,gerrebil,gerrebil,gerbil,0.0,6,1,14,6.258
1953,2694,1,1612362139224,1612362142958,hamster,hamster,hamster,hamster,0.0,7,1,15,3.734
1954,2694,1,1612362142958,1612362155972,gorilla,gorilla,gorilla,gorilla,0.0,7,1,16,13.014
1955,2694,1,1612362155972,1612362158839,baviaan,baboon,baboon,baboon,0.0,6,1,17,2.867
1956,2694,1,1612362158839,1612362163568,neushoorn,Rhino,Rhino,rhino,0.0,5,1,18,4.729
1957,2694,1,1612362163568,1612362166888,olifant,elephant,elephant,elephant,0.0,8,1,19,3.32
2016,2695,1,1612362735387,1612362736575,kat,cat,cat,cat,0.0,3,1,1,1.188
2017,2695,1,1612362736575,1612362738348,kameel,camel,camel,camel,0.0,5,1,2,1.773
2018,2695,1,1612362738348,1612362740820,vis,fish,fish,fish,0.0,4,1,3,2.472
2019,2695,1,1612362740820,1612362742938,paard,horse,horse,horse,0.0,5,1,4,2.118
2020,2695,1,1612362742938,1612362743844,koe,cow,cow,cow,0.0,3,1,5,0.906
2021,2695,1,1612362743844,1612362745614,olifant,elephant,elephant,elephant,0.0,8,1,6,1.77
2022,2695,1,1612362745614,1612362748195,giraffe,giraffe,giraffe,giraffe,0.0,7,1,7,2.581
2023,2695,1,1612362748195,1612362750984,muis,mouse,mouse,mouse,0.0,5,1,8,2.789
2024,2695,1,1612362750984,1612362752280,rat,rat,rat,rat,0.0,3,1,9,1.296
2025,2695,1,1612362752280,1612362753990,hagedis,lizard,lizard,lizard,0.0,6,1,10,1.71
2026,2695,1,1612362753990,1612362756756,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,11,2.766
2027,2695,1,1612362756756,1612362759383,haai,shark,shark,shark,0.0,5,1,12,2.627
2028,2695,1,1612362759383,1612362761193,orka,orca,orca,orca,0.0,4,1,13,1.81
2029,2695,1,1612362761193,1612362764027,spin,spider,spider,spider,0.0,6,1,14,2.834
2030,2695,1,1612362764027,1612362769368,kip,chicken,chicken,chicken,0.0,7,1,15,5.341
2031,2695,1,1612362769368,1612362772004,haan,rooster,rooster,rooster,0.0,7,1,16,2.636
2032,2695,1,1612362772004,1612362780447,zeekoe,manatee,manatee,manatee,0.0,7,1,17,8.443
2033,2695,1,1612362780447,1612362783947,neushoorn,Rhino,Rhino,rhino,0.0,5,1,18,3.5
2034,2695,1,1612362783947,1612362787933,aap,monkey,monkey,monkey,0.0,6,1,19,3.986
2086,2696,1,1612365683191,1612365685426,krokodil,crocodile,crocodile,crocodile,0.0,9,1,1,2.235
2087,2696,1,1612365685426,1612365686490,hond,dog,dog,dog,0.0,3,1,2,1.064
2088,2696,1,1612365686490,1612365687258,kat,cat,cat,cat,0.0,3,1,3,0.768
2089,2696,1,1612365687258,1612365688516,konijn,rabbit,rabbit,rabbit,0.0,6,1,4,1.258
2090,2696,1,1612365688516,1612365690875,vogel,bird,bird,bird,0.0,4,1,5,2.359
2091,2696,1,1612365690875,1612365694596,olifant,elephant,elephant,elephant,0.0,8,1,6,3.721
2092,2696,1,1612365694596,1612365697035,giraffe,giraffe,giraffe,giraffe,0.0,7,1,7,2.439
2093,2696,1,1612365697035,1612365700098,antilope,antelope,antelope,antelope,0.0,8,1,8,3.063
2094,2696,1,1612365700098,1612365701326,leeuw,lion,lion,lion,0.0,4,1,9,1.228
2095,2696,1,1612365701326,1612365703152,tijger,Tiger,Tiger,tiger,0.0,5,1,10,1.826
2096,2696,1,1612365703152,1612365705949,mug,mosquito,mosquito,mosquito,0.0,8,1,11,2.797
2097,2696,1,1612365705949,1612365708598,vlinder,butterfly,butterfly,butterfly,0.0,9,1,12,2.649
2098,2696,1,1612365708598,1612365717262,rups,caterpillar,caterpillar,caterpillar,0.0,11,1,13,8.664
2099,2696,1,1612365717262,1612365722388,kip,chicken,chicken,chicken,0.0,7,1,14,5.126
2100,2696,1,1612365722388,1612365723613,haan,rooster,rooster,rooster,0.0,7,1,15,1.225
2101,2696,1,1612365723613,1612365728157,kalkoen,turkey,turkey,turkey,0.0,6,1,16,4.544
2102,2696,1,1612365728157,1612365735459,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,17,7.302
2103,2696,1,1612365735459,1612365736548,vis,fish,fish,fish,0.0,4,1,18,1.089
2104,2696,1,1612365736548,1612365750645,aligator,alligator,alligator,alligator,0.0,9,1,19,14.097
2154,2697,1,1612368994463,1612368995927,hond,dog,dog,dog,0.0,3,1,1,1.464
2155,2697,1,1612368995927,1612369000032,paard,horse,horse,horse,0.0,5,1,2,4.105
2156,2697,1,1612369000032,1612369003888,ezel,donkey,donkey,donkey,0.0,6,1,3,3.856
2157,2697,1,1612369003888,1612369008232,vogel,bird,bird,bird,0.0,4,1,4,4.344
2158,2697,1,1612369008232,1612369013905,haai,shark,shark,shark,0.0,5,1,5,5.673
2159,2697,1,1612369013905,1612369028242,mossel,mussel,mussel,mussel,0.0,6,1,6,14.337
2160,2697,1,1612369028242,1612369036836,krab,crab,crab,crab,0.0,4,1,7,8.594
2162,2697,1,1612369049933,1612369069223,kat,cat,cat,cat,0.0,3,1,9,19.29
2163,2697,1,1612369069223,1612369074311,leeuw,lion,lion,lion,0.0,4,1,10,5.088
2164,2697,1,1612369074311,1612369082032,cheetah,cheetah,cheetah,cheetah,0.0,7,1,11,7.721
2165,2697,1,1612369082032,1612369106643,uil,owl,owl,owl,0.0,3,1,12,24.611
2201,2698,1,1612371183626,1612371184270,kat,cat,cat,cat,0.0,3,1,1,0.644
2202,2698,1,1612371184270,1612371186572,papagaai,parrot,parrot,parrot,0.0,6,1,2,2.302
2203,2698,1,1612371186572,1612371189858,muis,mouse,mouse,mouse,0.0,5,1,3,3.286
2204,2698,1,1612371189858,1612371190300,rat,rat,rat,rat,0.0,3,1,4,0.442
2205,2698,1,1612371190300,1612371193537,vis,fish,fish,fish,0.0,4,1,5,3.237
2206,2698,1,1612371193537,1612371194601,egel,hedgehog,hedgehog,hedgehog,0.0,8,1,6,1.064
2207,2698,1,1612371194601,1612371198233,zee-egel,sea ​​urchin,sea urchin,sea urchin,0.0,10,2,7,3.632
2208,2698,1,1612371198233,1612371201097,konijn,rabbit,rabbit,rabbit,0.0,6,1,8,2.864
2209,2698,1,1612371201097,1612371203114,paard,horse,horse,horse,0.0,5,1,9,2.017
2210,2698,1,1612371203114,1612371206288,geit,goat,goat,goat,0.0,4,1,10,3.174
2211,2698,1,1612371206288,1612371210668,zalm,salmon,salmon,salmon,0.0,6,1,11,4.38
2213,2698,1,1612371211550,1612371219079,vogel,bird,bird,bird,0.0,4,1,12,7.529
2214,2698,1,1612371219079,1612371220179,adelaar,eagle,eagle,eagle,0.0,5,1,13,1.1
2215,2698,1,1612371220179,1612371221769,meeuw,seagull,seagull,seagull,0.0,7,1,14,1.59
2216,2698,1,1612371221769,1612371222897,spreeuw,starling,starling,starling,0.0,8,1,15,1.128
2217,2698,1,1612371222897,1612371224455,mus,sparrow,sparrow,sparrow,0.0,7,1,16,1.558
2218,2698,1,1612371224455,1612371226432,specht,woodpecker,woodpecker,woodpecker,0.0,10,1,17,1.977
2219,2698,1,1612371226432,1612371237199,kameel,camel,camel,camel,0.0,5,1,18,10.767
